STATION,STATION_NAME,DATE,PRCP,Check
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480113,135,13
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480114,241,14
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480115,0,15
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480116,2,16
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480117,29,17
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480118,49,18
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480119,56,19
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480120,0,20
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480121,46,21
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480122,1,22
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480123,14,23
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480124,22,24
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480125,4,25
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480126,11,26
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480127,12,27
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480128,47,28
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480129,15,29
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480130,142,30
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480131,112,31
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480201,41,32
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480202,12,33
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480203,178,34
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480204,4,35
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480205,0,36
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480206,95,37
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480207,67,38
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480208,32,39
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480209,0,40
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480210,38,41
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480211,0,42
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480212,11,43
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480213,62,44
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480214,11,45
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480215,10,46
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480216,0,47
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480217,0,48
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480218,7,49
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480219,5,50
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480220,0,51
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480221,7,52
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480222,12,53
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480223,0,54
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480224,0,55
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480225,0,56
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480226,0,57
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480227,0,58
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480228,0,59
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480301,0,60
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480302,0,61
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480303,0,62
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480304,0,63
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480305,0,64
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480306,0,65
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480307,0,66
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480308,2,67
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480309,0,68
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480310,0,69
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480311,0,70
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480312,0,71
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480313,0,72
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480314,0,73
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480315,2,74
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480316,43,75
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480317,37,76
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480318,45,77
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480319,1,78
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480320,0,79
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480321,0,80
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480322,0,81
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480323,0,82
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480324,0,83
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480325,0,84
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480326,0,85
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480327,0,86
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480328,0,87
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480329,0,88
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480330,18,89
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480331,64,90
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480401,22,91
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480402,35,92
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480403,21,93
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480404,60,94
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480405,136,95
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480406,5,96
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480407,5,97
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480408,43,98
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480409,13,99
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480410,0,100
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480411,0,101
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480412,0,102
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480413,0,103
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480414,0,104
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480415,0,105
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480416,0,106
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480417,0,107
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480418,0,108
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480419,0,109
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480420,0,110
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480421,0,111
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480422,233,112
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480423,54,113
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480424,0,114
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480425,0,115
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480426,0,116
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480427,0,117
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480428,0,118
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480429,50,119
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480430,37,120
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480501,40,121
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480502,28,122
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480503,0,123
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480504,0,124
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480505,0,125
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480506,0,126
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480507,0,127
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480508,0,128
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480509,1,129
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480510,80,130
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480511,6,131
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480512,0,132
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480513,0,133
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480514,0,134
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480515,0,135
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480516,0,136
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480517,0,137
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480518,0,138
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480519,0,139
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480520,0,140
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480521,0,141
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480522,0,142
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480523,0,143
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480524,8,144
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480525,20,145
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480526,21,146
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480527,43,147
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480528,150,148
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480529,21,149
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480530,3,150
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480531,9,151
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480601,47,152
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480602,39,153
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480603,65,154
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480604,39,155
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480605,0,156
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480606,0,157
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480607,0,158
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480608,0,159
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480609,0,160
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480610,0,161
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480611,0,162
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480612,0,163
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480613,0,164
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480614,0,165
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480615,8,166
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480616,21,167
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480617,61,168
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480618,0,169
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480619,14,170
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480620,35,171
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480621,25,172
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480622,56,173
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480623,22,174
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480624,0,175
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480625,0,176
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480626,36,177
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480627,109,178
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480628,132,179
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480629,89,180
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480630,15,181
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480701,56,182
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480702,0,183
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480703,0,184
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480704,109,185
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480705,106,186
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480706,0,187
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480707,68,188
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480708,34,189
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480709,9,190
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480710,229,191
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480711,7,192
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480712,43,193
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480713,97,194
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480714,0,195
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480715,28,196
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480716,10,197
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480717,70,198
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480718,23,199
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480719,2,200
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480720,0,201
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480721,0,202
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480722,12,203
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480723,0,204
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480724,0,205
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480725,0,206
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480726,0,207
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480727,0,208
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480728,0,209
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480729,0,210
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480730,0,211
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480731,0,212
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480801,5,213
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480802,32,214
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480803,0,215
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480804,0,216
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480805,0,217
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480806,164,218
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480807,158,219
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480808,9,220
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480809,51,221
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480810,15,222
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480811,50,223
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480812,27,224
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480813,15,225
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480814,11,226
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480815,0,227
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480816,78,228
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480817,97,229
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480818,9,230
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480819,147,231
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480820,0,232
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480821,38,233
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480822,455,234
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480823,0,235
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480824,23,236
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480825,3,237
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480826,0,238
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480827,0,239
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480828,0,240
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480829,0,241
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480830,0,242
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480831,0,243
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480901,2,244
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480902,11,245
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480903,44,246
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480904,58,247
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480905,23,248
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480906,27,249
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480907,0,250
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480908,0,251
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480909,0,252
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480910,0,253
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480911,43,254
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480912,56,255
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480913,26,256
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480914,0,257
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480915,27,258
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480916,0,259
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480917,0,260
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480918,0,261
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480919,0,262
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480920,0,263
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480921,3,264
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480922,0,265
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480923,0,266
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480924,0,267
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480925,0,268
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480926,0,269
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480927,0,270
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480928,0,271
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480929,0,272
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19480930,0,273
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481001,0,274
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481002,0,275
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481003,0,276
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481004,6,277
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481005,0,278
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481006,0,279
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481007,0,280
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481008,0,281
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481009,0,282
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481010,0,283
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481011,0,284
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481012,0,285
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481013,0,286
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481014,15,287
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481015,0,288
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481016,0,289
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481017,26,290
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481018,104,291
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481019,0,292
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481020,0,293
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481021,5,294
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481022,14,295
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481023,8,296
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481024,0,297
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481025,0,298
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481026,18,299
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481027,0,300
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481028,0,301
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481029,0,302
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481030,0,303
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481031,0,304
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481101,0,305
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481102,21,306
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481103,7,307
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481104,101,308
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481105,78,309
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481106,43,310
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481107,35,311
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481108,49,312
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481109,0,313
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481110,0,314
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481111,0,315
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481112,0,316
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481113,0,317
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481114,0,318
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481115,14,319
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481116,45,320
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481117,42,321
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481118,13,322
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481119,9,323
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481120,0,324
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481121,1,325
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481122,0,326
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481123,0,327
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481124,0,328
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481125,0,329
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481126,0,330
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481127,0,331
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481128,0,332
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481129,0,333
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481130,0,334
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481201,0,335
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481202,0,336
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481203,8,337
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481204,34,338
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481205,0,339
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481206,10,340
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481207,0,341
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481208,0,342
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481209,24,343
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481210,6,344
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481211,9,345
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481212,37,346
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481213,23,347
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481214,158,348
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481215,50,349
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481216,3,350
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481217,30,351
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481218,2,352
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481219,0,353
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481220,0,354
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481221,0,355
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481222,0,356
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481223,0,357
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481224,0,358
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481225,0,359
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481226,0,360
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481227,0,361
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481228,16,362
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481229,24,363
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481230,20,364
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19481231,46,365
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490101,35,1
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490102,27,2
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490103,14,3
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490104,30,4
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490105,9,5
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490106,0,6
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490107,0,7
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490108,8,8
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490109,0,9
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490110,0,10
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490111,24,11
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490112,16,12
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490113,0,13
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490114,33,14
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490115,16,15
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490116,8,16
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490117,46,17
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490118,25,18
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490119,1,19
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490120,35,20
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490121,2,21
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490122,0,22
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490123,0,23
GHCND:LU000006590,LUXEMBOURG AIRPORT LU,19490124,0,24
